,index,groupid,size,Reason fo Separation
2639,2639,1,174,Parent Criminal History
2640,2640,1,174,Parent Criminal History
2641,2641,1,174,Parent Criminal History
2642,2642,1,174,Parent Criminal History
2643,2643,1,174,Parent Criminal History
2644,2644,1,174,Parent Criminal History
2645,2645,1,174,Parent Criminal History
2646,2646,1,174,Parent Criminal History
2647,2647,1,174,Parent Criminal History
2648,2648,1,174,Parent Criminal History
2649,2649,1,174,Parent Criminal History
2650,2650,1,174,Parent Criminal History
2651,2651,1,174,Parent Criminal History
2652,2652,1,174,Parent Criminal History
2653,2653,1,174,Parent Criminal History
2654,2654,1,174,Parent Criminal History
2655,2655,1,174,Parent Criminal History
2656,2656,1,174,Parent Criminal History
2657,2657,1,174,Parent Criminal History
2658,2658,1,174,Parent Criminal History
2659,2659,4,174,Parent Gang/Cartel Membership or Affiliation
2660,2660,1,174,Parent Criminal History
2661,2661,1,174,Parent Criminal History
2662,2662,1,174,Parent Criminal History
2663,2663,1,174,Parent Criminal History
2664,2664,1,174,Parent Criminal History
2665,2665,1,174,Parent Criminal History
2666,2666,1,174,Parent Criminal History
2667,2667,1,174,Parent Criminal History
2668,2668,1,174,Parent Criminal History
2669,2669,1,174,Parent Criminal History
2670,2670,1,174,Parent Criminal History
2671,2671,10,174,Parent Immigration History
2672,2672,1,174,Parent Criminal History
2673,2673,8,174,Other
2674,2674,1,174,Parent Criminal History
2675,2675,3,174,Parent Health Issues or Hospitalization
2676,2676,1,174,Parent Criminal History
2677,2677,3,174,Parent Health Issues or Hospitalization
2678,2678,4,174,Parent Gang/Cartel Membership or Affiliation
2679,2679,1,174,Parent Criminal History
2680,2680,1,174,Parent Criminal History
2681,2681,6,174,Parent has both Criminal and Immigration Charges
2682,2682,3,174,Parent Health Issues or Hospitalization
2683,2683,1,174,Parent Criminal History
2684,2684,1,174,Parent Criminal History
2685,2685,1,174,Parent Criminal History
2686,2686,1,174,Parent Criminal History
2687,2687,1,174,Parent Criminal History
2688,2688,1,174,Parent Criminal History
2689,2689,3,174,Parent Health Issues or Hospitalization
2690,2690,1,174,Parent Criminal History
2691,2691,8,174,Other
2692,2692,8,174,Other
2693,2693,1,174,Parent Criminal History
2694,2694,1,174,Parent Criminal History
2695,2695,7,174,Sent for Immigration Prosecution
2696,2696,4,174,Parent Gang/Cartel Membership or Affiliation
2697,2697,1,174,Parent Criminal History
2698,2698,1,174,Parent Criminal History
2699,2699,1,174,Parent Criminal History
2700,2700,1,174,Parent Criminal History
2701,2701,6,174,Parent has both Criminal and Immigration Charges
2702,2702,6,174,Parent has both Criminal and Immigration Charges
2703,2703,6,174,Parent has both Criminal and Immigration Charges
2704,2704,3,174,Parent Health Issues or Hospitalization
2705,2705,1,174,Parent Criminal History
2706,2706,1,174,Parent Criminal History
2707,2707,3,174,Parent Health Issues or Hospitalization
2708,2708,4,174,Parent Gang/Cartel Membership or Affiliation
2709,2709,6,174,Parent has both Criminal and Immigration Charges
2710,2710,10,174,Parent Immigration History
2711,2711,4,174,Parent Gang/Cartel Membership or Affiliation
2712,2712,4,174,Parent Gang/Cartel Membership or Affiliation
2713,2713,1,174,Parent Criminal History
2714,2714,1,174,Parent Criminal History
2715,2715,8,174,Other
2716,2716,8,174,Other
2717,2717,1,174,Parent Criminal History
2718,2718,8,174,Other
2719,2719,7,174,Sent for Immigration Prosecution
2720,2720,1,174,Parent Criminal History
2721,2721,6,174,Parent has both Criminal and Immigration Charges
2722,2722,4,174,Parent Gang/Cartel Membership or Affiliation
2723,2723,1,174,Parent Criminal History
2724,2724,1,174,Parent Criminal History
2725,2725,1,174,Parent Criminal History
2726,2726,1,174,Parent Criminal History
2727,2727,4,174,Parent Gang/Cartel Membership or Affiliation
2728,2728,1,174,Parent Criminal History
2729,2729,1,174,Parent Criminal History
2730,2730,3,174,Parent Health Issues or Hospitalization
2731,2731,6,174,Parent has both Criminal and Immigration Charges
2732,2732,1,174,Parent Criminal History
2733,2733,1,174,Parent Criminal History
2734,2734,1,174,Parent Criminal History
2735,2735,1,174,Parent Criminal History
2736,2736,9,174,Child Safety
2737,2737,1,174,Parent Criminal History
2738,2738,4,174,Parent Gang/Cartel Membership or Affiliation
2739,2739,1,174,Parent Criminal History
2740,2740,9,174,Child Safety
2741,2741,4,174,Parent Gang/Cartel Membership or Affiliation
2742,2742,1,174,Parent Criminal History
2743,2743,8,174,Other
2744,2744,3,174,Parent Health Issues or Hospitalization
2745,2745,6,174,Parent has both Criminal and Immigration Charges
2746,2746,1,174,Parent Criminal History
2747,2747,1,174,Parent Criminal History
2748,2748,3,174,Parent Health Issues or Hospitalization
2749,2749,4,174,Parent Gang/Cartel Membership or Affiliation
2750,2750,4,174,Parent Gang/Cartel Membership or Affiliation
2751,2751,1,174,Parent Criminal History
2752,2752,7,174,Sent for Immigration Prosecution
2753,2753,1,174,Parent Criminal History
2754,2754,10,174,Parent Immigration History
2755,2755,4,174,Parent Gang/Cartel Membership or Affiliation
2756,2756,1,174,Parent Criminal History
2757,2757,6,174,Parent has both Criminal and Immigration Charges
2758,2758,1,174,Parent Criminal History
2759,2759,1,174,Parent Criminal History
2760,2760,1,174,Parent Criminal History
2761,2761,1,174,Parent Criminal History
2762,2762,7,174,Sent for Immigration Prosecution
2763,2763,4,174,Parent Gang/Cartel Membership or Affiliation
2764,2764,4,174,Parent Gang/Cartel Membership or Affiliation
2765,2765,1,174,Parent Criminal History
2766,2766,1,174,Parent Criminal History
2767,2767,8,174,Other
2768,2768,7,174,Sent for Immigration Prosecution
2769,2769,7,174,Sent for Immigration Prosecution
2770,2770,8,174,Other
2771,2771,1,174,Parent Criminal History
2772,2772,1,174,Parent Criminal History
2773,2773,1,174,Parent Criminal History
2774,2774,1,174,Parent Criminal History
2775,2775,1,174,Parent Criminal History
2776,2776,1,174,Parent Criminal History
2777,2777,1,174,Parent Criminal History
2778,2778,8,174,Other
2779,2779,4,174,Parent Gang/Cartel Membership or Affiliation
2780,2780,1,174,Parent Criminal History
2781,2781,1,174,Parent Criminal History
2782,2782,4,174,Parent Gang/Cartel Membership or Affiliation
2783,2783,1,174,Parent Criminal History
2784,2784,1,174,Parent Criminal History
2785,2785,6,174,Parent has both Criminal and Immigration Charges
2786,2786,1,174,Parent Criminal History
2787,2787,7,174,Sent for Immigration Prosecution
2788,2788,1,174,Parent Criminal History
2789,2789,6,174,Parent has both Criminal and Immigration Charges
2790,2790,1,174,Parent Criminal History
2791,2791,1,174,Parent Criminal History
2792,2792,6,174,Parent has both Criminal and Immigration Charges
2793,2793,1,174,Parent Criminal History
2794,2794,1,174,Parent Criminal History
2795,2795,7,174,Sent for Immigration Prosecution
2796,2796,3,174,Parent Health Issues or Hospitalization
2797,2797,3,174,Parent Health Issues or Hospitalization
2798,2798,3,174,Parent Health Issues or Hospitalization
2799,2799,1,174,Parent Criminal History
2800,2800,5,174,Parenthood not Verifiable
2801,2801,5,174,Parenthood not Verifiable
2802,2802,5,174,Parenthood not Verifiable
2803,2803,5,174,Parenthood not Verifiable
2804,2804,5,174,Parenthood not Verifiable
2805,2805,5,174,Parenthood not Verifiable
2806,2806,5,174,Parenthood not Verifiable
2807,2807,1,174,Parent Criminal History
2808,2808,1,174,Parent Criminal History
2809,2809,1,174,Parent Criminal History
2810,2810,1,174,Parent Criminal History
2811,2811,1,174,Parent Criminal History
2812,2812,1,174,Parent Criminal History
2813,2813,1,174,Parent Criminal History
2814,2814,1,174,Parent Criminal History
2815,2815,1,174,Parent Criminal History
2816,2816,7,174,Sent for Immigration Prosecution
2817,2817,1,174,Parent Criminal History
2818,2818,1,174,Parent Criminal History
2819,2819,1,174,Parent Criminal History
2820,2820,1,174,Parent Criminal History
2821,2821,1,174,Parent Criminal History
2822,2822,1,174,Parent Criminal History
2823,2823,1,174,Parent Criminal History
2824,2824,1,174,Parent Criminal History
2825,2825,1,174,Parent Criminal History
2826,2826,1,174,Parent Criminal History
2827,2827,1,174,Parent Criminal History
2828,2828,7,174,Sent for Immigration Prosecution
2829,2829,1,174,Parent Criminal History
2830,2830,7,174,Sent for Immigration Prosecution
2831,2831,1,174,Parent Criminal History
2832,2832,1,174,Parent Criminal History
2833,2833,8,174,Other
2834,2834,1,174,Parent Criminal History
2835,2835,1,174,Parent Criminal History
2836,2836,1,174,Parent Criminal History
2837,2837,1,174,Parent Criminal History
2838,2838,1,174,Parent Criminal History
2839,2839,1,174,Parent Criminal History
2840,2840,1,174,Parent Criminal History
2841,2841,1,174,Parent Criminal History
2842,2842,1,174,Parent Criminal History
2843,2843,1,174,Parent Criminal History
2844,2844,8,174,Other
2845,2845,8,174,Other
2846,2846,5,174,Parenthood not Verifiable
